dataset,category,seed,fallback_budget,fast_only_auroc,risk_auroc,random_auroc,fast_score_auroc,uncertainty_auroc,fast_only_recall,risk_recall,random_recall,fast_score_recall,uncertainty_recall,risk_delta,risk_recall_delta,risk_minus_fast_score,risk_minus_uncertainty,fallback_rate,fallback_count,total
MVTec,leather,17,0.25,0.90625,1.0,0.7693614130434783,0.9065896739130435,0.9249320652173914,0.7391304347826086,1.0,0.2608695652173913,0.7391304347826086,0.7934782608695652,0.23063858695652173,0.7391304347826086,0.09341032608695654,0.07506793478260865,0.25,31,124
MVTec,metal_nut,17,0.25,0.7839687194525904,0.906158357771261,0.6847507331378299,0.7839687194525904,0.7517106549364614,0.4946236559139785,0.8064516129032258,0.24731182795698925,0.4946236559139785,0.26881720430107525,0.2214076246334311,0.5591397849462365,0.12218963831867058,0.15444770283479958,0.25217391304347825,29,115
MVTec,pill,17,0.25,0.7515002727768685,0.6284779050736498,0.7430441898527005,0.7515002727768685,0.6192034915439171,0.3191489361702128,0.3333333333333333,0.24822695035460993,0.3191489361702128,0.20567375886524822,-0.11456628477905073,0.08510638297872339,-0.12302236770321873,0.009274413529732684,0.25149700598802394,42,167
MVTec,screw,17,0.25,0.5353556056568969,0.4826808772289404,0.5148596023775364,0.5531871285099406,0.608526337364214,0.06722689075630252,0.18487394957983194,0.14285714285714285,0.20168067226890757,0.23529411764705882,-0.03217872514859599,0.04201680672268909,-0.07050625128100019,-0.12584546013527365,0.25,40,160
MVTec,tile,17,0.25,0.8867243867243867,0.9841269841269841,0.6926406926406926,0.8867243867243867,0.8867243867243867,0.6666666666666666,0.9761904761904762,0.23809523809523808,0.6666666666666666,0.6666666666666666,0.29148629148629146,0.7380952380952381,0.09740259740259738,0.09740259740259738,0.2564102564102564,30,117
MVTec,toothbrush,17,0.25,0.9722222222222222,0.8138888888888889,0.975,0.9722222222222222,0.875,0.9,0.3333333333333333,0.9333333333333333,0.9,0.3,-0.1611111111111111,-0.6000000000000001,-0.15833333333333333,-0.061111111111111116,0.2619047619047619,11,42
MVTec,transistor,17,0.25,0.8425,0.815,0.73,0.8433333333333334,0.6958333333333333,0.475,0.4,0.25,0.475,0.175,0.08499999999999996,0.15000000000000002,-0.028333333333333433,0.11916666666666664,0.25,25,100
MVTec,wood,17,0.25,0.7508771929824561,0.9815789473684211,0.6842105263157895,0.7508771929824561,0.8149122807017544,0.43333333333333335,0.8833333333333333,0.21666666666666667,0.43333333333333335,0.55,0.2973684210526316,0.6666666666666666,0.23070175438596496,0.16666666666666674,0.25316455696202533,20,79
MVTec,zipper,17,0.25,0.9283088235294118,0.8240546218487395,0.6688550420168067,0.9283088235294118,0.7985819327731093,0.7647058823529411,0.2857142857142857,0.21008403361344538,0.7647058823529411,0.2605042016806723,0.15519957983193278,0.07563025210084032,-0.10425420168067234,0.02547268907563016,0.25165562913907286,38,151
MVTec,bottle,29,0.25,0.9444444444444444,0.9857142857142858,0.8523809523809524,0.9444444444444444,0.9507936507936507,0.6984126984126984,0.9841269841269841,0.2857142857142857,0.6984126984126984,0.7619047619047619,0.13333333333333341,0.6984126984126984,0.041269841269841345,0.03492063492063502,0.25301204819277107,21,83
